학원/교습소,학원명,도로명주소,개설일자,적재일시,위도,경도
교습소,예지인미술교습소,서울특별시 강남구 압구정로 108,20070207,20230627,37.5228713,127.0205339
교습소,예손피아노교습소,서울특별시 강남구 영동대로 210,20070220,20230627,37.4946081,127.06915568791300
교습소,엠큐수학교습소,서울특별시 강남구 압구정로 110,20070221,20230627,37.5219841,127.0183177
교습소,맑은소리피아노교습소,서울특별시 강남구 강남대로66길 32,20110425,20230627,37.4918579,127.0316693
학원,공감입시학원,서울특별시 강남구 삼성로 311,20070212,20230627,37.483534400000000,127.0683471483740
학원,빅스영어보습학원,서울특별시 강남구 선릉로 225,20070220,20230627,37.5290401,127.041123
학원,김민정막강수학학원,서울특별시 강남구 삼성로63길 6,20070227,20230627,37.5011242,127.0588657
학원,미래탐구논증과추론학원,서울특별시 강남구 도곡로 436,20120521,20230627,37.49770745,127.05820696507600
학원,플래뮤미술학원,서울특별시 강남구 도산대로94길 19,20070312,20230627,37.52407315000000,127.05157540000000
교습소,엘리트교실해법영어교습소,서울특별시 강남구 일원로5길 30,20070306,20230627,37.4931145,127.0870951
학원,대치열린학원,서울특별시 강남구 삼성로 231,20070309,20230627,37.4978449,127.0609981
학원,드림하이본원학원,서울특별시 강남구 삼성로58길 7,20070313,20230627,37.4986663,127.0617867857230
학원,와세다에듀학원,서울특별시 강남구 강남대로94길 27,20070314,20230627,37.501036,127.0315808
교습소,아트팔레트미술교습소,서울특별시 강남구 남부순환로363길 15,20070320,20230627,37.4863276,127.0386404
학원,개념과유형보습학원,서울특별시 강남구 광평로 63?,20070322,20230627,37.4834878,127.0852764
학원,한국영재학원,서울특별시 강남구 선릉로 225,20070330,20230627,37.5290401,127.041123
학원,러셀대치학원,서울특별시 강남구 남부순환로 2942,20070402,20230730,37.493656900000000,127.06233953984100
학원,기타와드럼음악학원,서울특별시 강남구 개포로82길 13-17,20070403,20230627,37.488846,127.0670631
학원,큐브어학원,서울특별시 강남구 삼성로71길 41,20070410,20230627,37.501273,127.0555591
학원,위자듀학원,서울특별시 강남구 선릉로 326,20070412,20230627,37.5290401,127.041123
교습소,더뮤즈음악원음악교습소,서울특별시 강남구 역삼로52길 14,20070417,20230627,37.497773,127.0485746
교습소,헬로아트미술교습소,서울특별시 강남구 양재대로55길 6,20070424,20230627,37.4920557,127.087615
교습소,프라임해법영어교습소,서울특별시 강남구 남부순환로365길 51,20070426,20230627,37.4878265,127.0398415
학원,해냄학원,서울특별시 강남구 삼성로71길 12,20070503,20230627,37.5021519,127.0579979
학원,도곡렉슬예랑미술학원,서울특별시 강남구 선릉로 225,20070509,20230627,37.5290401,127.041123
교습소,기한성국어교습소,서울특별시 강남구 도곡로 413,20070510,20230627,37.497561,127.05575893903200
학원,위드매스학원,서울특별시 강남구 선릉로132길 60,20070518,20230627,37.5185171,127.0442398
학원,대치정상수학학원,서울특별시 강남구 영동대로 229,20070521,20230627,37.49946765,127.06739587960400
학원,발자국소리가큰아이들청담미술학원,서울특별시 강남구 학동로63길 11,20070531,20230627,37.5186372,127.0449032
학원,스와튼인터내셔널아카데미어학원,서울특별시 강남구 도곡로 430,20070528,20230627,37.497513,127.05758893260000
교습소,수서브람스피아노교습소,서울특별시 강남구 광평로51길 27,20070529,20230627,37.488567150000000,127.10176867617400
교습소,예향음악교습소,서울특별시 강남구 압구정로36길 34,20070605,20230627,37.5264475,127.0315016
학원,메릭스수학영어학원,서울특별시 강남구 강남대로66길 32,20070607,20230627,37.4918579,127.0316693
학원,스타게이트연기학원,서울특별시 강남구 강남대로 578,20070608,20230627,37.51332575,127.02078496458800
학원,애플트리개포어학학원,서울특별시 강남구 개포로 408,20070608,20230627,37.4925758,127.0762475
학원,에이급수학학원,서울특별시 강남구 삼성로 311,20070613,20230627,37.483534400000000,127.0683471483740
학원,압구정크라센2관어학원,서울특별시 강남구 압구정로34길 30,20070613,20230730,37.5264794,127.0306953
교습소,핫국어교습소,서울특별시 강남구 압구정로 114,20070614,20230627,37.5232849,127.02133691319700
교습소,용수학교습소,서울특별시 강남구 삼성로 654,20070613,20230627,37.5067233,127.0566608
교습소,그림세계미술교습소,서울특별시 강남구 광평로31길 27,20070627,20230627,37.485454,127.089687
교습소,일원그림과화실미술교습소,서울특별시 강남구 광평로10길 15,20070625,20230627,37.4827048,127.0799026
학원,키즈아트아카데미음악학원,서울특별시 강남구 선릉로130길 20,20070705,20230627,37.5169448,127.0439564
교습소,동경일본어교습소,서울특별시 강남구 남부순환로 2921,20070629,20230627,37.4934887,127.0597536
교습소,최상수학교습소,서울특별시 강남구 압구정로 224,20070718,20230627,37.5219841,127.0183177
교습소,영재해법수학교습소,서울특별시 강남구 역삼로 306,20070718,20230627,37.4989726,127.0469391
학원,올리브학원,서울특별시 강남구 남부순환로 2941,20070718,20230627,37.4942597,127.0619534622890
학원,에꼴뒤벵프랑스학원,서울특별시 강남구 압구정로48길 34?,20070719,20230627,37.5272166,127.0368528
교습소,개포스마트해법영어교습소,서울특별시 강남구 선릉로 30,20070718,20230627,37.5290401,127.041123
학원,올리브미술학원,서울특별시 강남구 선릉로 338,20070725,20230627,37.5290401,127.041123
학원,두각입시연구소길학원,서울특별시 강남구 도곡로77길 5,20070725,20230627,37.49865475,127.0583992
학원,피앤이어학원,서울특별시 강남구 도산대로92길 6,20070730,20230627,37.5240552,127.050270541303
교습소,재인미술교습소,서울특별시 강남구 압구정로 113-22,19960912,20230627,37.5219841,127.0183177
학원,청담에이프릴어학원,서울특별시 강남구 삼성로119길 14,20070808,20230627,37.5158703,127.0502092
교습소,더과학교습소,서울특별시 강남구 삼성로 155,20070816,20230627,37.49401,127.0629819
학원,제이그레이실용음악학원,서울특별시 강남구 양재대로55길 13,20070830,20230627,37.4920557,127.087615
교습소,지에스아이영어교습소,서울특별시 강남구 삼성로63길 15,20070907,20230627,37.5011242,127.0588657
교습소,피아노산책음악교습소,서울특별시 강남구 개포로124길 19,20070912,20230627,37.4933443,127.0831309
교습소,아트브릿지미술교습소,서울특별시 강남구 논현로157길 21,20070918,20230627,37.522436,127.0265544
학원,도곡시매쓰보습학원,서울특별시 강남구 도곡로13길 5,20070917,20230627,37.4923901,127.0362035
교습소,월드음악교습소,서울특별시 강남구 역삼로52길 14,20071004,20230627,37.497773,127.0485746
교습소,해법영어교습소,서울특별시 강남구 학동로 609,20071002,20230627,37.5199698,127.056947
학원,명인입시컨설팅학원,서울특별시 강남구 선릉로62길 32-2,20070920,20230627,37.4978778,127.055098
학원,이진선과학학원,서울특별시 강남구 역삼로78길 21,20070921,20230627,37.5010939,127.0575207
교습소,해법구룡엘리트영어교습소,서울특별시 강남구 개포로 251,20071004,20230627,37.4925758,127.0762475
학원,세정4층학원,서울특별시 강남구 삼성로 306,20071005,20230730,37.499455750000000,127.0609532
학원,한국와인아카데미학원,서울특별시 강남구 학동로30길 34,20071004,20230627,37.5141668,127.0316397
교습소,리드인역삼독서논술교습소,서울특별시 강남구 역삼로52길 14,20071018,20230627,37.497773,127.0485746
학원,프레빠학원,서울특별시 강남구 봉은사로6길 16,20071023,20230627,37.5022986,127.0284133
학원,상상력발전소보습학원,서울특별시 강남구 선릉로68길 9,20071106,20230629,37.499362,127.0535017
학원,일프로아카데미(1%Academy)학원,서울특별시 강남구 삼성로71길 41,20071113,20230627,37.501273,127.0555591
교습소,수서해법영어교실교습소,서울특별시 강남구 광평로51길 27,20071108,20230627,37.488567150000000,127.10176867617400
학원,아이엠도화미술학원,서울특별시 강남구 선릉로86길 7,20071113,20230627,37.5035345,127.0515452
학원,에스엠논술학원,서울특별시 강남구 역삼로70길 28,20071114,20230730,37.5003575,127.0545943
학원,개포닥터정이클래스학원,서울특별시 강남구 개포로 512,20071120,20230627,37.4893719,127.0689278
학원,한국쯔지요리학원,서울특별시 강남구 언주로168길 6,20071120,20230627,37.5262555,127.0350992
교습소,카르페디엠과학교습소,서울특별시 강남구 선릉로 664,20071126,20230627,37.5290401,127.041123
학원,여상진수리논술학원,서울특별시 강남구 도곡로 445,20080211,20230627,37.4986343,127.0590845921330
교습소,런앤리드영어교습소,서울특별시 강남구 남부순환로 2921,20071203,20230627,37.4934887,127.0597536
학원,미노스주얼리아카데미학원,서울특별시 강남구 학동로3길 32,20071210,20230627,37.5145735,127.0213566
학원,이룸스터디학원,서울특별시 강남구 역삼로78길 15,20071213,20230627,37.5015065,127.0572873
교습소,예지피아노교습소,서울특별시 강남구 광평로10길 15,20071205,20230627,37.4827048,127.0799026
학원,에이원(A1)과학학원,서울특별시 강남구 선릉로64길 11-5,20071211,20230627,37.4992221,127.053057
학원,이정선아트스쿨학원,서울특별시 강남구 언주로 122,20080115,20230627,37.5127061,127.0355919
학원,케이(K)빅터영어학원수학학원,서울특별시 강남구 봉은사로71길 31,20080114,20230627,37.5136561,127.0496368
학원,이수학학원,서울특별시 강남구 도곡로77길 26,20080109,20230627,37.5000976,127.0579215
학원,씨씨엘씨어학원,서울특별시 강남구 선릉로112길 7,20080121,20230627,37.5122616,127.0451577
교습소,란피아노교습소,서울특별시 강남구 언주로6길 4,20080118,20230627,37.477574850000000,127.05785470000000
학원,임팩트학원,서울특별시 강남구 삼성로63길 17,20080124,20230627,37.5011242,127.0588657
학원,삼성점그린독서실,서울특별시 강남구 선릉로126길 12?,20080128,20230627,37.5154735,127.0435669
교습소,한수학교습소,서울특별시 강남구 압구정로 224,20080130,20230627,37.5219841,127.0183177
학원,왕의아이들(KCLA)어학원,서울특별시 강남구 봉은사로48길 30,20230508,20230627,37.5081454,127.041856
학원,토탈어학원,서울특별시 강남구 삼성로64길 35,20080204,20230627,37.5008445,127.0641079
교습소,트리플과학교습소,서울특별시 강남구 삼성로76길 22,20080221,20230627,37.5042246,127.0597217
교습소,김종현영어교습소,서울특별시 강남구 도곡로93길 9,19990114,20230627,37.5010621,127.064742
교습소,연세매쓰클리닉(YONSEI MATH CLINIC)수학교습소,서울특별시 강남구 선릉로 664,20080225,20230627,37.5290401,127.041123
교습소,한빛미술교습소,서울특별시 강남구 개포로109길 5,20080229,20230627,37.4923339,127.07461350554300
교습소,밍중국어교습소,서울특별시 강남구 개포로 512,20080304,20230627,37.4893719,127.0689278
학원,게이트압구정어학학원,서울특별시 강남구 압구정로 206,20080307,20230627,37.5219841,127.0183177
교습소,이화수학교습소,서울특별시 강남구 광평로10길 6,20080314,20230627,37.4827048,127.0799026
학원,수마쿰라우데수학전문학원,서울특별시 강남구 선릉로6길 12,20080314,20230627,37.482727350000000,127.06196400000000
교습소,선혜영교습소,서울특별시 강남구 봉은사로5길 14,19820203,20230627,37.5056704,127.0261604
교습소,조정숙교습소,서울특별시 강남구 강남대로 110길 69,19820225,20230627,0.0,0.0
교습소,이명선교습소,서울특별시 강남구 밤고개로34길 7,19820413,20230627,37.463386,127.1057635
교습소,김순희교습소,서울특별시 강남구 도산대로99길 28-6,19820527,20230627,37.52670765,127.05133536594600
교습소,김정강교습소,서울특별시 강남구 삼성로119길 8,19820614,20230627,37.5158703,127.0502092
